0.7 0.79 0.82 0.82 0.93 0.98 2.20
0.9 0.89 0.95 1.00 1.31 1.57 0
0 0 1.22 1.36 0 0 0
0 1.3 1.33 1.54 0 0 0
0 1.5 1.6 1.63 0 0 0
0 2.36 2.16 1.66 0 0 0
0 1.9 1.9 1.55 0 0 0
0 2.2 2.2 1.83 0 0 0
0 2.20 2.28 1.88 0 0 0
0 2.28 2.20 1.91 0 0 0
0 2.54 1.93 1.90 0 0 0
0 2.00 1.69 1.65 0 0 0
0 1.62 1.78 1.81 1.61 2.04 0 
0 1.87 1.96 2.01 1.90 2.55 0
0 2.02 2.05 2.18 2.19 3.04 0
0 2.0 2.1 2.55 2.58 3.44 0
0 2.2 2.66 2.96 3.16 3.98 0
0. 2.2 2.60 3.00 0 0 0
